tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points
2019-1094,Lausanne,Clay,32,I,20190715,292,211337,,,Tamara Korpatsch,R,,GER,24.17522245,215713,,Q,Anastasia Potapova,R,,RUS,18.29158111,6-3 3-6 6-1,3,R16,117,1,4,75,37,28,18,13,5,8,3,5,94,39,22,25,12,8,13,142,422,69,818
2019-1094,Lausanne,Clay,32,I,20190715,291,201427,3,,Alize Cornet,R,173,FRA,29.47570157,211148,,Q,Jasmine Paolini,R,,ITA,23.52635181,6-1 6-1,3,R16,54,3,1,42,24,15,12,7,0,1,0,2,39,27,10,3,7,2,8,48,1140,154,384
2019-1094,Lausanne,Clay,32,I,20190715,290,212001,,,Natalia Vikhlyantseva,R,,RUS,22.40657084,201611,7,,Daria Gavrilova,R,,AUS,25.36071184,6-3 6-2,3,R16,75,4,3,56,39,28,8,9,4,6,0,7,54,35,20,5,8,4,9,100,608,91,671
2019-1094,Lausanne,Clay,32,I,20190715,289,201325,,,Samantha Stosur,R,172,AUS,35.29089665,213530,,Q,Allie Kiick,R,,USA,24.04106776,6-3 7-5,3,R16,98,6,6,68,42,30,11,11,5,8,1,7,87,59,34,10,10,9,14,134,473,139,452
2019-1094,Lausanne,Clay,32,I,20190715,288,211539,,,Fiona Ferro,R,,FRA,22.34086242,202596,4,,Mihaela Buzarnescu,L,,ROU,31.19507187,1-6 7-6(2) 7-5,3,R16,141,4,9,100,57,34,22,16,3,9,1,5,113,68,43,22,15,5,9,98,629,55,1046
2019-1094,Lausanne,Clay,32,I,20190715,287,201580,,LL,Xinyun Han,L,,CHN,29.12525667,214643,,,Ludmilla Samsonova,R,,RUS,20.67351129,7-5 6-4,3,R16,98,0,2,67,50,29,8,11,6,10,1,5,73,37,19,16,11,8,14,182,326,147,402
2019-1094,Lausanne,Clay,32,I,20190715,286,211095,,,Bernarda Pera,L,,USA,24.61327858,201614,2,,Caroline Garcia,R,,FRA,25.74401095,6-2 6-4,3,R16,80,3,6,65,27,22,23,9,5,5,1,2,55,35,23,10,9,1,4,85,689,22,2105
2019-1094,Lausanne,Clay,32,I,20190715,285,215899,,WC,Simona Waltert,U,,SUI,18.58453114,201504,1,,Julia Goerges,R,180,GER,30.69678303,6-7(5) 6-4 3-2 RET,3,R32,126,4,4,92,50,36,16,14,3,8,3,6,90,49,34,16,13,5,11,562,34,25,1955
2019-1094,Lausanne,Clay,32,I,20190715,284,213525,,,Jil Belen Teichmann,L,,SUI,21.99863107,201490,,,Timea Bacsinszky,R,,SUI,30.09993155,6-2 5-7 6-1,3,R32,144,3,0,96,68,44,14,14,9,13,2,4,106,69,34,18,13,13,20,90,672,84,694
2019-1094,Lausanne,Clay,32,I,20190715,283,215713,,Q,Anastasia Potapova,R,,RUS,18.29158111,201568,,LL,Kristina Kucova,R,,SVK,29.14442163,6-3 6-1,3,R32,69,7,2,58,26,21,13,8,5,7,0,3,46,29,11,6,8,4,10,69,818,148,399
2019-1094,Lausanne,Clay,32,I,20190715,282,211337,,,Tamara Korpatsch,R,,GER,24.17522245,202446,8,,Eugenie Bouchard,R,,CAN,25.38261465,2-6 6-4 7-5,3,R32,156,2,10,83,50,26,12,15,5,14,1,9,125,67,34,25,15,9,18,142,422,95,652
2019-1094,Lausanne,Clay,32,I,20190715,281,201427,3,,Alize Cornet,R,173,FRA,29.47570157,203354,,,Martina Trevisan,L,,ITA,25.69472964,6-4 6-4,3,R32,99,2,2,63,38,27,12,10,1,3,0,2,66,45,24,11,10,5,9,48,1140,151,390
2019-1094,Lausanne,Clay,32,I,20190715,280,211148,,Q,Jasmine Paolini,R,,ITA,23.52635181,206175,,WC,Tess Sugnaux,R,,SUI,24.36687201,6-3 6-3,3,R32,71,0,2,51,35,26,11,9,4,5,5,2,62,32,22,11,9,3,7,154,384,478,59
2019-1094,Lausanne,Clay,32,I,20190715,279,212001,,,Natalia Vikhlyantseva,R,,RUS,22.40657084,202424,,,Conny Perrin,R,,SUI,28.55304586,7-6(4) 4-6 6-3,3,R32,138,2,10,103,68,44,11,15,9,15,3,5,115,78,47,13,16,9,16,100,608,171,357
2019-1094,Lausanne,Clay,32,I,20190715,278,201611,7,,Daria Gavrilova,R,,AUS,25.36071184,213837,,WC,Ylena In Albon,U,,SUI,20.35865845,7-5 4-6 6-3,3,R32,149,4,5,102,66,45,23,16,7,9,4,6,107,71,47,19,15,10,13,91,671,191,313
2019-1094,Lausanne,Clay,32,I,20190715,277,213530,,Q,Allie Kiick,R,,USA,24.04106776,213583,5,,Tatjana Maria,R,,GER,31.93429158,6-1 6-0,3,R32,57,0,0,42,29,19,11,6,4,4,0,2,44,24,12,4,7,1,7,139,452,70,796
2019-1094,Lausanne,Clay,32,I,20190715,276,201325,,,Samantha Stosur,R,172,AUS,35.29089665,202482,,Q,Barbara Haas,R,,AUT,23.321013,4-6 7-5 6-3,3,R32,159,9,1,118,70,38,24,16,9,15,7,9,114,69,42,18,15,11,18,134,473,170,358
2019-1094,Lausanne,Clay,32,I,20190715,275,211539,,,Fiona Ferro,R,,FRA,22.34086242,201621,,,Mona Barthel,R,185,GER,29.01026694,7-6(3) 6-2,3,R32,77,1,0,56,34,25,15,10,1,3,3,3,72,45,29,12,10,5,9,98,629,97,633
2019-1094,Lausanne,Clay,32,I,20190715,274,202596,4,,Mihaela Buzarnescu,L,,ROU,31.19507187,201527,,,Stefanie Voegele,R,170,SUI,29.34702259,1-6 6-1 6-0,3,R32,82,1,3,62,34,24,15,10,4,6,1,5,55,36,21,4,10,1,6,55,1046,113,557
2019-1094,Lausanne,Clay,32,I,20190715,273,201580,,LL,Xinyun Han,L,,CHN,29.12525667,219875,,Q,Varvara Gracheva,U,,RUS,18.9486653,6-4 7-6(3),3,R32,129,0,2,79,57,28,13,11,3,8,1,2,80,45,20,16,11,2,8,182,326,212,270
2019-1094,Lausanne,Clay,32,I,20190715,272,214643,,,Ludmilla Samsonova,R,,RUS,20.67351129,201426,,,Pauline Parmentier,R,175,FRA,33.45106092,6-0 3-6 6-3,3,R32,109,1,3,85,44,29,18,12,7,11,1,6,83,53,30,8,12,5,12,147,402,75,759
2019-1094,Lausanne,Clay,32,I,20190715,271,211095,,,Bernarda Pera,L,,USA,24.61327858,202579,,Q,Giulia Gatto Monticone,R,,ITA,31.6550308,6-0 6-3,3,R32,58,4,1,37,21,19,10,7,0,0,0,4,48,31,15,6,8,8,13,85,689,149,399
2019-1094,Lausanne,Clay,32,I,20190715,270,201614,2,,Caroline Garcia,R,,FRA,25.74401095,204430,,,Antonia Lottner,R,,GER,22.91854894,6-2 6-3,3,R32,60,3,0,52,34,29,9,9,4,4,1,2,45,33,22,5,8,1,4,22,2105,190,315
2019-2006,Jurmala,Clay,32,I,20190722,300,201545,1,,Anastasija Sevastova,R,,LAT,29.27310062,203514,,Q,Katarzyna Kawa,R,,POL,26.67488022,3-6 7-5 6-4,3,F,129,4,0,93,54,34,19,16,4,10,1,3,90,61,38,13,15,2,8,11,3136,194,307
2019-2006,Jurmala,Clay,32,I,20190722,299,201545,1,,Anastasija Sevastova,R,,LAT,29.27310062,215713,6,,Anastasia Potapova,R,,RUS,18.31074606,6-4 6-2,3,SF,79,2,3,52,28,21,13,9,1,3,1,1,67,36,16,15,9,6,11,11,3136,64,865
2019-2006,Jurmala,Clay,32,I,20190722,298,203514,,Q,Katarzyna Kawa,R,,POL,26.67488022,211095,,,Bernarda Pera,L,,USA,24.63244353,6-2 6-3,3,SF,72,2,1,61,44,26,9,9,1,3,2,5,55,34,19,6,8,2,7,194,307,74,786
2019-2006,Jurmala,Clay,32,I,20190722,297,201545,1,,Anastasija Sevastova,R,,LAT,29.27310062,210705,,,Irina Maria Bara,R,,ROU,24.3449692,7-6(3) 6-2,3,QF,104,2,3,85,51,29,17,10,12,16,0,4,70,50,24,7,10,2,8,11,3136,213,281
2019-2006,Jurmala,Clay,32,I,20190722,296,215713,6,,Anastasia Potapova,R,,RUS,18.31074606,206255,,,Patricia Maria Tig,R,,ROU,24.98562628,6-4 0-6 6-4,3,QF,131,0,13,107,51,27,20,13,10,19,1,4,81,48,25,12,13,3,11,64,865,264,200
2019-2006,Jurmala,Clay,32,I,20190722,295,211095,,,Bernarda Pera,L,,USA,24.63244353,211411,,Q,Nina Stojanovic,R,,SRB,22.97604381,4-6 6-4 6-3,3,QF,127,2,4,95,51,33,23,14,6,9,9,7,100,52,36,22,15,5,10,74,786,209,289
2019-2006,Jurmala,Clay,32,I,20190722,294,203514,,Q,Katarzyna Kawa,R,,POL,26.67488022,203564,,,Chloe Paquet,R,,FRA,25.0568104,6-2 6-2,3,QF,68,2,1,45,31,19,9,8,1,3,0,2,51,28,10,10,8,2,8,194,307,156,379
2019-2006,Jurmala,Clay,32,I,20190722,293,201545,1,,Anastasija Sevastova,R,,LAT,29.27310062,203435,,,Dalila Jakupovic,R,,SLO,28.32854209,6-7(3) 6-2 6-4,3,R16,135,2,0,96,58,37,20,15,10,15,1,0,97,72,39,14,15,6,14,11,3136,147,403
2019-2006,Jurmala,Clay,32,I,20190722,292,210705,,,Irina Maria Bara,R,,ROU,24.3449692,202488,,Q,Valentyna Ivakhnenko,R,,UKR,26.06707734,7-6(6) 3-6 6-1,3,R16,182,0,2,94,64,29,15,14,4,11,0,8,126,95,50,10,14,11,19,213,281,228,256
2019-2006,Jurmala,Clay,32,I,20190722,291,206255,,,Patricia Maria Tig,R,,ROU,24.98562628,211843,,,Anhelina Kalinina,R,,UKR,22.45037645,6-4 6-4,3,R16,78,3,3,66,52,35,3,10,4,7,1,1,48,36,18,8,10,0,5,264,200,139,453
2019-2006,Jurmala,Clay,32,I,20190722,290,215713,6,,Anastasia Potapova,R,,RUS,18.31074606,203509,,WC,Diana Marcinkevica,R,,LAT,26.9650924,6-1 4-6 6-2,3,R16,97,1,3,77,36,22,20,13,4,9,2,6,76,36,20,13,12,5,13,64,865,223,259
2019-2006,Jurmala,Clay,32,I,20190722,289,211095,,,Bernarda Pera,L,,USA,24.63244353,214981,,,Elena Rybakina,R,,RUS,20.09582478,4-6 6-0 6-2,3,R16,95,2,3,84,51,36,18,12,2,3,1,4,71,43,28,10,12,5,10,74,786,65,864
2019-2006,Jurmala,Clay,32,I,20190722,288,211411,,Q,Nina Stojanovic,R,,SRB,22.97604381,202440,,Q,Paula Ormaechea,R,,ARG,26.81177276,6-0 6-3,3,R16,60,1,1,40,20,16,14,8,0,1,0,2,50,35,20,1,7,5,10,209,289,183,327
2019-2006,Jurmala,Clay,32,I,20190722,287,203514,,Q,Katarzyna Kawa,R,,POL,26.67488022,213544,,WC,Jana Fett,R,,CRO,22.71594798,6-3 6-0,3,R16,67,0,3,50,35,28,10,8,3,3,2,1,49,26,15,8,7,4,8,194,307,316,147
2019-2006,Jurmala,Clay,32,I,20190722,286,203564,,,Chloe Paquet,R,,FRA,25.0568104,201614,2,,Caroline Garcia,R,,FRA,25.76317591,4-6 6-4 6-3,3,R16,116,7,5,84,38,31,22,15,0,3,3,1,77,61,39,9,14,4,8,156,379,22,2105
2019-2006,Jurmala,Clay,32,I,20190722,285,201545,1,,Anastasija Sevastova,R,,LAT,29.27310062,202491,,,Varvara Flink,R,,RUS,22.6036961,6-2 6-1,3,R32,56,2,0,35,20,17,11,7,0,0,0,0,49,33,17,6,8,6,11,11,3136,128,487
2019-2006,Jurmala,Clay,32,I,20190722,284,203435,,,Dalila Jakupovic,R,,SLO,28.32854209,202536,,,Ana Bogdan,R,,ROU,26.65297741,6-3 7-6(5),3,R32,97,0,1,79,52,30,15,11,6,10,1,2,66,35,21,10,10,5,10,147,403,126,498
2019-2006,Jurmala,Clay,32,I,20190722,283,202488,,Q,Valentyna Ivakhnenko,R,,UKR,26.06707734,201514,,,Sorana Cirstea,R,176,ROU,29.28952772,6-0 6-4,3,R32,87,0,3,59,44,28,5,8,3,5,1,1,54,35,16,6,8,8,14,228,256,96,651
2019-2006,Jurmala,Clay,32,I,20190722,282,210705,,,Irina Maria Bara,R,,ROU,24.3449692,202506,5,,Margarita Gasparyan,R,,RUS,24.88706366,6-4 4-6 4-0 RET,3,R32,127,0,1,83,64,38,10,12,9,13,3,5,85,54,29,13,12,6,12,213,281,57,969
2019-2006,Jurmala,Clay,32,I,20190722,281,211843,,,Anhelina Kalinina,R,,UKR,22.45037645,211701,3,,Katerina Siniakova,R,,CZE,23.19780972,4-6 6-4 6-1,3,R32,141,0,5,103,67,37,18,13,7,12,6,3,86,57,37,7,14,9,17,139,453,41,1316
2019-2006,Jurmala,Clay,32,I,20190722,280,206255,,,Patricia Maria Tig,R,,ROU,24.98562628,206102,,,Ankita Raina,R,,IND,26.52429843,6-2 6-1,3,R32,64,0,3,48,28,16,13,7,4,5,1,0,52,28,11,9,8,6,12,264,200,191,309
2019-2006,Jurmala,Clay,32,I,20190722,279,203509,,WC,Diana Marcinkevica,R,,LAT,26.9650924,215872,,WC,Kamilla Rakhimova,U,,RUS,17.8973306,6-4 6-3,3,R32,73,4,5,54,32,25,9,9,2,4,1,4,64,36,18,13,10,3,8,223,259,310,153
2019-2006,Jurmala,Clay,32,I,20190722,278,215713,6,,Anastasia Potapova,R,,RUS,18.31074606,202482,,Q,Barbara Haas,R,,AUT,23.34017796,6-2 6-3,3,R32,69,3,7,64,30,23,15,9,8,10,1,5,48,30,17,5,8,5,10,64,865,164,364
2019-2006,Jurmala,Clay,32,I,20190722,277,211095,,,Bernarda Pera,L,,USA,24.63244353,211533,8,,Jelena Ostapenko,R,,LAT,22.11909651,6-2 6-1,3,R32,66,5,3,59,29,20,19,8,7,7,2,5,40,20,11,8,7,4,8,74,786,83,716
2019-2006,Jurmala,Clay,32,I,20190722,276,214981,,,Elena Rybakina,R,,RUS,20.09582478,201580,,,Xinyun Han,L,,CHN,29.14442163,6-1 6-2,3,R32,49,6,0,43,26,22,11,8,0,0,0,2,39,24,13,5,7,0,4,65,864,154,385
2019-2006,Jurmala,Clay,32,I,20190722,275,202440,,Q,Paula Ormaechea,R,,ARG,26.81177276,201568,,,Kristina Kucova,R,,SVK,29.16358658,6-4 4-1 RET,3,R32,79,0,3,53,35,23,12,7,9,9,0,2,43,19,13,12,8,1,4,183,327,145,411
2019-2006,Jurmala,Clay,32,I,20190722,274,211411,,Q,Nina Stojanovic,R,,SRB,22.97604381,205925,4,,Aliaksandra Sasnovich,R,,BLR,25.33333333,4-6 6-3 6-4,3,R32,114,5,3,86,59,37,14,15,6,10,4,3,86,60,38,12,14,4,9,209,289,42,1260
2019-2006,Jurmala,Clay,32,I,20190722,273,213544,,WC,Jana Fett,R,,CRO,22.71594798,213583,7,,Tatjana Maria,R,,GER,31.95345654,6-4 1-6 6-4,3,R32,144,3,13,90,45,30,16,13,9,15,5,3,97,41,24,28,14,11,17,316,147,71,796
2019-2006,Jurmala,Clay,32,I,20190722,272,203514,,Q,Katarzyna Kawa,R,,POL,26.67488022,204434,,,Ysaline Bonaventure,L,,BEL,24.89527721,2-6 6-4 6-1,3,R32,109,1,3,78,50,28,12,12,5,11,2,10,86,50,26,11,13,10,18,194,307,109,574
2019-2006,Jurmala,Clay,32,I,20190722,271,203564,,,Chloe Paquet,R,,FRA,25.0568104,201701,,Q,Basak Eraydin,R,,TUR,25.08418891,6-3 7-5,3,R32,85,5,4,66,45,32,6,11,1,5,4,3,62,36,18,10,10,4,10,156,379,205,292
2019-2006,Jurmala,Clay,32,I,20190722,270,201614,2,,Caroline Garcia,R,,FRA,25.76317591,201697,,,Kristyna Pliskova,L,,CZE,27.33470226,6-3 6-7(6) 7-6(6),3,R32,167,10,4,116,66,52,31,17,2,2,20,12,128,77,62,22,16,11,12,22,2105,85,708
2019-0466,Palermo,Clay,32,I,20190722,300,213525,8,,Jil Belen Teichmann,L,,SUI,22.01779603,202428,1,,Kiki Bertens,R,182,NED,27.61396304,7-6(3) 6-2,3,F,112,1,2,79,53,34,12,10,4,7,0,5,74,44,24,11,10,6,11,82,730,5,5130
2019-0466,Palermo,Clay,32,I,20190722,299,202428,1,,Kiki Bertens,R,182,NED,27.61396304,211651,,,Paula Badosa,R,,ESP,21.68104038,6-1 7-5,3,SF,97,3,1,67,33,21,21,10,2,4,1,4,59,30,20,9,9,6,11,5,5130,119,530
2019-0466,Palermo,Clay,32,I,20190722,298,213525,8,,Jil Belen Teichmann,L,,SUI,22.01779603,214643,,LL,Ludmilla Samsonova,R,,RUS,20.69267625,6-3 6-1,3,SF,78,4,1,61,40,25,10,8,6,8,0,3,56,27,13,10,8,7,13,82,730,144,424
2019-0466,Palermo,Clay,32,I,20190722,297,202428,1,,Kiki Bertens,R,182,NED,27.61396304,211148,,,Jasmine Paolini,R,,ITA,23.54551677,6-4 1-6 6-1,3,QF,108,7,4,69,36,26,17,12,4,7,1,1,78,60,37,11,12,5,9,5,5130,142,430
2019-0466,Palermo,Clay,32,I,20190722,296,211651,,,Paula Badosa,R,,ESP,21.68104038,201551,,,Arantxa Rus,L,180,NED,28.60506502,6-2 6-1,3,QF,73,3,3,42,25,21,7,7,5,6,1,2,53,30,14,10,8,3,9,119,530,130,481
2019-0466,Palermo,Clay,32,I,20190722,295,214643,,LL,Ludmilla Samsonova,R,,RUS,20.69267625,211539,,,Fiona Ferro,R,,FRA,22.36002738,6-7(4) 6-3 6-4,3,QF,157,6,3,115,58,41,32,16,4,5,6,0,100,62,42,22,15,7,10,144,424,75,779
2019-0466,Palermo,Clay,32,I,20190722,294,213525,8,,Jil Belen Teichmann,L,,SUI,22.01779603,204431,,,Anna Lena Friedsam,R,,GER,25.46748802,6-0 1-0 RET,3,QF,32,2,0,17,10,9,7,4,0,0,0,1,30,24,9,2,3,1,4,82,730,280,182
2019-0466,Palermo,Clay,32,I,20190722,293,202428,1,,Kiki Bertens,R,182,NED,27.61396304,202434,,,Aleksandra Krunic,R,,SRB,26.35181383,6-3 6-1,3,R16,78,4,4,51,28,19,12,8,5,7,1,4,58,35,14,10,8,3,9,5,5130,103,606
2019-0466,Palermo,Clay,32,I,20190722,292,211148,,,Jasmine Paolini,R,,ITA,23.54551677,201593,,,Irina Camelia Begu,R,181,ROU,28.90349076,6-4 5-7 7-6(4),3,R16,166,0,5,115,76,46,17,17,6,12,1,9,106,66,43,17,17,4,10,142,430,100,623
2019-0466,Palermo,Clay,32,I,20190722,291,201551,,,Arantxa Rus,L,180,NED,28.60506502,214149,3,,Viktoria Kuzmova,R,,SVK,21.19644079,6-4 6-4,3,R16,91,3,4,53,35,22,9,10,2,6,2,6,72,39,23,10,10,4,10,130,481,49,1105
2019-0466,Palermo,Clay,32,I,20190722,290,211651,,,Paula Badosa,R,,ESP,21.68104038,214541,,LL,Fanny Stollar,R,,HUN,20.6899384,6-1 6-3,3,R16,66,5,1,44,24,20,13,8,0,0,2,6,49,25,17,8,8,2,6,119,530,224,258
2019-0466,Palermo,Clay,32,I,20190722,289,211539,,,Fiona Ferro,R,,FRA,22.36002738,202579,,WC,Giulia Gatto Monticone,R,,ITA,31.67419576,6-3 6-2,3,R16,76,0,0,53,39,25,10,9,0,1,0,1,55,31,19,9,8,4,8,75,779,163,369
2019-0466,Palermo,Clay,32,I,20190722,288,214643,,LL,Ludmilla Samsonova,R,,RUS,20.69267625,214461,4,,Tamara Zidansek,R,,SLO,21.5687885,6-2 7-5,3,R16,98,1,4,78,44,29,17,10,4,6,0,3,62,44,23,8,10,2,7,144,424,56,990
2019-0466,Palermo,Clay,32,I,20190722,287,213525,8,,Jil Belen Teichmann,L,,SUI,22.01779603,206194,,Q,Gabriela Ce,L,,BRA,26.38466804,6-1 7-6(4),3,R16,103,1,0,75,44,30,15,10,1,3,0,4,61,42,25,6,9,3,7,82,730,292,170
2019-0466,Palermo,Clay,32,I,20190722,286,204431,,,Anna Lena Friedsam,R,,GER,25.46748802,201427,2,,Alize Cornet,R,173,FRA,29.49486653,7-5 6-4,3,R16,105,2,6,73,43,27,13,11,6,10,1,5,67,39,20,11,11,4,10,280,182,53,1040
2019-0466,Palermo,Clay,32,I,20190722,285,202428,1,,Kiki Bertens,R,182,NED,27.61396304,202493,,,Ekaterine Gorgodze,L,,GEO,27.63312799,6-0 6-1,3,R32,72,4,5,37,18,13,12,6,2,2,0,4,61,31,15,11,7,10,16,5,5130,193,307
2019-0466,Palermo,Clay,32,I,20190722,284,202434,,,Aleksandra Krunic,R,,SRB,26.35181383,213620,,Q,Jessica Pieri,U,,ITA,22.24229979,6-2 6-3,3,R32,85,0,2,51,30,20,14,8,2,3,0,0,64,47,24,8,9,5,10,103,606,354,120
2019-0466,Palermo,Clay,32,I,20190722,283,201593,,,Irina Camelia Begu,R,181,ROU,28.90349076,202659,,Q,Tereza Mrdeza,R,,CRO,28.6844627,7-5 6-2,3,R32,103,0,6,66,46,29,6,10,4,8,0,5,59,45,20,5,10,3,10,100,623,210,286
2019-0466,Palermo,Clay,32,I,20190722,282,211148,,,Jasmine Paolini,R,,ITA,23.54551677,201696,6,,Laura Siegemund,R,,GER,31.38124572,6-1 6-4,3,R32,83,0,1,54,43,28,6,9,4,6,1,1,49,35,16,6,8,6,11,142,430,72,790
2019-0466,Palermo,Clay,32,I,20190722,281,214149,3,,Viktoria Kuzmova,R,,SVK,21.19644079,220714,,Q,Elisabetta Cocciaretto,U,,ITA,18.48596851,6-4 3-6 6-3,3,R32,123,9,6,82,41,30,18,14,3,8,1,5,102,67,40,14,14,9,15,49,1105,507,49
2019-0466,Palermo,Clay,32,I,20190722,280,201551,,,Arantxa Rus,L,180,NED,28.60506502,203281,,Q,Amandine Hesse,R,,FRA,26.51060917,6-1 6-3,3,R32,89,2,1,48,34,22,10,8,2,3,3,5,63,33,16,14,8,7,12,130,481,259,210
2019-0466,Palermo,Clay,32,I,20190722,279,214541,,LL,Fanny Stollar,R,,HUN,20.6899384,201506,,WC,Sara Errani,R,164,ITA,32.22997947,6-1 3-6 6-4,3,R32,110,8,4,73,35,23,14,13,4,10,0,10,67,44,25,3,13,5,13,224,258,237,241
2019-0466,Palermo,Clay,32,I,20190722,278,211651,,,Paula Badosa,R,,ESP,21.68104038,201426,5,,Pauline Parmentier,R,175,FRA,33.47022587,6-4 7-6(4),3,R32,111,2,3,73,41,30,14,11,5,9,3,6,81,40,25,16,11,10,15,119,530,80,750
2019-0466,Palermo,Clay,32,I,20190722,277,211539,,,Fiona Ferro,R,,FRA,22.36002738,204427,7,,Sara Sorribes Tormo,R,,ESP,22.78439425,6-4 7-5,3,R32,98,1,0,56,38,29,9,11,2,4,0,1,79,63,34,9,11,4,8,75,779,98,643
2019-0466,Palermo,Clay,32,I,20190722,276,202579,,WC,Giulia Gatto Monticone,R,,ITA,31.67419576,204430,,,Antonia Lottner,R,,GER,22.93771389,6-2 1-1 RET,3,R32,49,0,2,37,24,17,7,5,4,4,0,3,31,23,15,1,5,1,3,163,369,187,315
2019-0466,Palermo,Clay,32,I,20190722,275,214643,,LL,Ludmilla Samsonova,R,,RUS,20.69267625,215096,,Q,Jaimee Fourlis,R,,AUS,19.84394251,6-3 6-4,3,R32,90,2,4,64,35,23,12,10,3,7,1,0,62,51,24,3,9,3,9,144,424,249,222
2019-0466,Palermo,Clay,32,I,20190722,274,214461,4,,Tamara Zidansek,R,,SLO,21.5687885,202418,,,Lara Arruabarrena,R,166,ESP,27.33744011,6-2 6-3,3,R32,79,0,3,65,37,26,8,9,10,13,0,0,50,35,16,4,8,7,13,56,990,152,391
2019-0466,Palermo,Clay,32,I,20190722,273,213525,8,,Jil Belen Teichmann,L,,SUI,22.01779603,201611,,,Daria Gavrilova,R,,AUS,25.3798768,7-6(3) 7-5,3,R32,126,1,5,84,59,40,13,12,4,7,0,7,82,48,29,17,12,1,5,82,730,87,700
2019-0466,Palermo,Clay,32,I,20190722,272,206194,,Q,Gabriela Ce,L,,BRA,26.38466804,202916,,LL,Georgina Garcia Perez,U,,ESP,27.18959617,6-4 1-6 7-6(4),3,R32,149,0,7,96,67,42,18,14,7,10,4,1,87,56,44,16,15,4,6,292,170,225,258
2019-0466,Palermo,Clay,32,I,20190722,271,204431,,,Anna Lena Friedsam,R,,GER,25.46748802,201527,,,Stefanie Voegele,R,170,SUI,29.36618754,6-2 7-6(6),3,R32,95,1,3,68,41,30,14,10,4,6,2,5,71,45,28,9,10,3,7,280,182,112,557
2019-0466,Palermo,Clay,32,I,20190722,270,201427,2,,Alize Cornet,R,173,FRA,29.49486653,203354,,WC,Martina Trevisan,L,,ITA,25.71389459,6-7(5) 6-4 6-1,3,R32,166,0,4,89,56,32,12,14,3,9,1,6,101,71,34,11,15,8,18,53,1040,157,378
2019-M035,Washington,Hard,32,I,20190729,300,202468,,,Jessica Pegula,R,,USA,25.42368241,202429,,,Camila Giorgi,R,168,ITA,27.57837098,6-2 6-2,3,F,59,2,2,46,32,26,8,8,1,1,1,3,47,31,18,5,8,2,6,79,768,62,883
2019-M035,Washington,Hard,32,I,20190729,299,202429,,,Camila Giorgi,R,168,ITA,27.57837098,216083,,WC,Caty Mcnally,R,,USA,17.68651608,7-6(5) 6-2,3,SF,90,3,3,58,31,24,19,10,0,1,3,8,67,34,25,15,10,5,8,62,883,150,403
2019-M035,Washington,Hard,32,I,20190729,298,202468,,,Jessica Pegula,R,,USA,25.42368241,214939,,Q,Anna Kalinskaya,R,,RUS,20.65434634,6-3 3-6 6-1,3,SF,98,9,1,77,47,38,16,13,4,5,1,5,76,46,34,12,12,4,7,79,768,160,373
2019-M035,Washington,Hard,32,I,20190729,297,202429,,,Camila Giorgi,R,168,ITA,27.57837098,201610,,,Zarina Diyas,R,,KAZ,25.77686516,6-3 6-2,3,QF,71,1,2,47,27,20,11,9,2,4,0,4,65,48,24,7,8,8,13,62,883,84,710
2019-M035,Washington,Hard,32,I,20190729,296,216083,,WC,Caty Mcnally,R,,USA,17.68651608,201444,4,,Su Wei Hsieh,R,169,TPE,33.5633128,6-4 6-3,3,QF,82,1,7,57,30,20,13,9,2,4,0,2,67,45,25,7,10,2,7,150,403,31,1775
2019-M035,Washington,Hard,32,I,20190729,295,202468,,,Jessica Pegula,R,,USA,25.42368241,201616,,,Lauren Davis,R,157,USA,25.80150582,6-2 7-6(2),3,QF,118,2,1,90,57,36,20,10,8,9,3,5,86,51,29,17,10,5,8,79,768,75,787
2019-M035,Washington,Hard,32,I,20190729,294,214939,,Q,Anna Kalinskaya,R,,RUS,20.65434634,201540,,,Kristina Mladenovic,R,184,FRA,26.20670773,6-4 4-6 6-2,3,QF,120,0,5,91,60,35,14,14,10,15,9,7,83,47,32,14,14,1,8,160,373,49,1095
2019-M035,Washington,Hard,32,I,20190729,293,202429,,,Camila Giorgi,R,168,ITA,27.57837098,202490,,,Rebecca Peterson,R,,SWE,23.97809719,3-6 6-3 6-4,3,R16,130,13,5,103,66,43,16,14,5,9,2,2,85,58,36,11,14,4,9,62,883,70,819
2019-M035,Washington,Hard,32,I,20190729,292,201610,,,Zarina Diyas,R,,KAZ,25.77686516,201615,5,,Lesia Tsurenko,R,174,UKR,30.16290212,6-4 6-4,3,R16,113,0,1,70,52,35,4,10,4,7,1,5,76,53,27,10,10,6,11,84,710,35,1556
